Category,intersection,model,date,forecast,actual_sales
1,15_72,es,2012-03-23,,26204.97
4,2_16,es,2012-03-23,,39796.37
4,19_9,es,2012-03-23,,33553.61
3,18_72,es,2012-03-23,,44604.78
2,32_90,es,2012-03-23,,60632.2
1,22_38,es,2012-03-23,,76712.02
3,9_38,es,2012-03-23,,81799.78
5,16_72,es,2012-03-23,,32033.33
6,10_72,es,2012-03-23,,103662.39
1,1_1,es,2012-03-23,,22107.7
7,31_46,es,2012-03-23,,25257.76
7,36_95,es,2012-03-23,,33064.32
7,10_40,es,2012-03-23,,104280.74
7,30_92,es,2012-03-23,,54164.05
7,11_46,es,2012-03-23,,25253.07
2,41_91,es,2012-03-23,,51292.48
7,4_9,es,2012-03-23,,32691.94
1,2_2,es,2012-03-23,,63447.81
3,32_95,es,2012-03-23,,83204.34
5,30_95,es,2012-03-23,,42493.29
6,26_4,es,2012-03-23,,21774.16
5,16_38,es,2012-03-23,,61539.12
3,11_95,es,2012-03-23,,73670.67
6,22_9,es,2012-03-23,,25092.76
2,11_92,es,2012-03-23,,72672.19
1,11_74,es,2012-03-23,,22403.2
2,11_13,es,2012-03-23,,38713.61
3,12_40,es,2012-03-23,,55786.62
4,7_40,es,2012-03-23,,38577.72
1,41_40,es,2012-03-23,,57661.14
3,43_38,es,2012-03-23,,70699.87
3,10_23,es,2012-03-23,,65528.34
5,20_92,es,2012-03-23,,146055.65
4,28_91,es,2012-03-23,,47893.65
6,17_4,es,2012-03-23,,20673.92
7,18_74,es,2012-03-23,,20882.72
4,19_23,es,2012-03-23,,30040.8
6,13_4,es,2012-03-23,,39863.29
1,13_91,es,2012-03-23,,79882.53
4,23_40,es,2012-03-23,,58145.96
4,32_92,es,2012-03-23,,100266.39
5,6_38,es,2012-03-23,,85882.89
2,12_8,es,2012-03-23,,45658.66
7,10_16,es,2012-03-23,,34732.33
5,14_91,es,2012-03-23,,82351.56
3,20_91,es,2012-03-23,,68905.15
3,27_80,es,2012-03-23,,23724.06
1,22_40,es,2012-03-23,,56601.44
5,20_9,es,2012-03-23,,44560.54
6,14_1,es,2012-03-23,,36999.06
5,30_91,es,2012-03-23,,31066.28
5,38_38,es,2012-03-23,,72701.76
1,13_23,es,2012-03-23,,29032.31
6,1_38,es,2012-03-23,,76834.09
4,11_7,es,2012-03-23,,25852.57
2,10_38,es,2012-03-23,,117989.51
3,23_92,es,2012-03-23,,56961.17
1,21_72,es,2012-03-23,,33480.64
7,20_90,es,2012-03-23,,86759.38
2,2_87,es,2012-03-23,,23401.33
3,3_72,es,2012-03-23,,26262.4
7,4_95,es,2012-03-23,,148753.55
4,24_87,es,2012-03-23,,22958.19
4,23_22,es,2012-03-23,,18619.86
2,37_95,es,2012-03-23,,51975.92
1,34_91,es,2012-03-23,,34813.79
5,4_8,es,2012-03-23,,61407.04
4,16_95,es,2012-03-23,,30435.51
1,10_34,es,2012-03-23,,42414.91
5,44_94,es,2012-03-23,,22620.23
7,40_4,es,2012-03-30,,22631.97
4,10_5,es,2012-03-30,,50627.71
2,23_16,es,2012-03-30,,19260.99
1,13_13,es,2012-03-30,,45615.21
1,29_40,es,2012-03-30,,30586.67
4,23_74,es,2012-03-30,,30874.31
5,1_97,es,2012-03-30,,35314.89
4,16_40,es,2012-03-30,,30880.8
6,40_2,es,2012-03-30,,25410.64
5,24_90,es,2012-03-30,,67793.72
2,23_72,es,2012-03-30,,58829.33
3,31_13,es,2012-03-30,,44506.97
1,26_40,es,2012-03-30,,36457.36
7,20_7,es,2012-03-30,,45468.11
2,19_2,es,2012-03-30,,49699.04
7,6_72,es,2012-03-30,,66597.41
7,26_92,es,2012-03-30,,79412.98
7,2_81,es,2012-03-30,,30983
2,17_95,es,2012-03-30,,51089.59
1,31_2,es,2012-03-30,,55339.7
3,4_94,es,2012-03-30,,69824.5
4,35_14,es,2012-03-30,,22960.79
4,11_93,es,2012-03-30,,27489.27
4,6_96,es,2012-03-30,,29778.67
2,45_13,es,2012-03-30,,28291.44
1,12_34,es,2012-03-30,,24573.34
1,42_38,es,2012-03-30,,56783.37
7,4_96,es,2012-03-30,,39217.52
1,6_93,es,2012-03-30,,37624.63
7,14_2,es,2012-03-30,,76674
1,15_72,es,2012-03-30,,30829.17
4,2_16,es,2012-03-30,,57270.21
4,19_9,es,2012-03-30,,22850.73
5,18_72,es,2012-03-30,,42879.5
3,32_90,es,2012-03-30,,57312.22
1,22_38,es,2012-03-30,,77434.01
2,9_38,es,2012-03-30,,79946.44
2,16_72,es,2012-03-30,,20754.36
5,10_72,es,2012-03-30,,97258.13
5,1_1,es,2012-03-30,,28952.86
3,31_46,es,2012-03-30,,25367.93
7,36_95,es,2012-03-30,,34990.73
6,10_40,es,2012-03-30,,101383.23
7,30_92,es,2012-03-30,,50728.58
6,11_46,es,2012-03-30,,26331.85
1,41_91,es,2012-03-30,,50125.79
7,4_9,es,2012-03-30,,40562.6
6,2_2,es,2012-03-30,,63778.8
6,32_95,es,2012-03-30,,77442.48
5,30_95,es,2012-03-30,,46391.73
1,26_4,es,2012-03-30,,22622.61
4,16_38,es,2012-03-30,,50545.8
7,11_95,es,2012-03-30,,71300.12
7,22_9,es,2012-03-30,,21820.12
2,11_92,es,2012-03-30,,68451.67
5,11_74,es,2012-03-30,,21314.11
3,11_13,es,2012-03-30,,39889.72
5,12_40,es,2012-03-30,,53378.64
7,7_40,es,2012-03-30,,35270.01
5,41_40,es,2012-03-30,,58176.42
7,43_38,es,2012-03-30,,56323.97
5,10_23,es,2012-03-30,,63854.95
2,20_92,es,2012-03-30,,160571.5
6,28_91,es,2012-03-30,,46348.32
7,17_4,es,2012-03-30,,22263.55
5,18_74,es,2012-03-30,,18938.44
6,19_23,es,2012-03-30,,25124.61
7,13_4,es,2012-03-30,,42403.68
1,13_91,es,2012-03-30,,78640.66
5,23_40,es,2012-03-30,,58269.01
6,32_92,es,2012-03-30,,94313.82
1,6_38,es,2012-03-30,,73276.75
7,12_8,es,2012-03-30,,41410.02
2,10_16,es,2012-03-30,,43301.08
7,14_91,es,2012-03-30,,84975.12
1,20_91,es,2012-03-30,,73178.42
7,27_80,es,2012-03-30,,24073.3
7,22_40,es,2012-03-30,,56777.89
7,20_9,es,2012-03-30,,41689.4
6,14_1,es,2012-03-30,,57410.78
7,30_91,es,2012-03-30,,30655.44
4,38_38,es,2012-03-30,,75108.11
6,13_23,es,2012-03-30,,26601.24
5,1_38,es,2012-03-30,,83931.07
3,11_7,es,2012-03-30,,28714.15
1,10_38,es,2012-03-30,,100468.69
5,23_92,es,2012-03-30,,60770.58
5,21_72,es,2012-03-30,,31407.55
4,20_90,es,2012-03-30,,94680.91
2,2_87,es,2012-03-30,,24863.63
1,3_72,es,2012-03-30,,23170.5
7,4_95,es,2012-03-30,,149564.23
4,24_87,es,2012-03-30,,23291.2
3,23_22,es,2012-03-30,,18373.78
5,37_95,es,2012-03-30,,54275.29
7,34_91,es,2012-03-30,,32334.26
7,4_8,es,2012-03-30,,59418.79
5,16_95,es,2012-03-30,,30482.15
4,10_34,es,2012-03-30,,45744.68
6,44_94,es,2012-03-30,,23051.57
6,40_4,es,2012-04-06,,27642.06
6,10_5,es,2012-04-06,,58070.75
1,23_16,es,2012-04-06,,23771.42
1,13_13,es,2012-04-06,,48675.59
4,29_40,es,2012-04-06,,32279.06
1,23_74,es,2012-04-06,,33113.3
6,1_97,es,2012-04-06,,40962.41
2,16_40,es,2012-04-06,,28798.78
6,40_2,es,2012-04-06,,28812.1
5,24_90,es,2012-04-06,,86581.06
3,23_72,es,2012-04-06,,63759.79
1,31_13,es,2012-04-06,,45709.61
3,26_40,es,2012-04-06,,38783.71
4,20_7,es,2012-04-06,,79070.99
2,19_2,es,2012-04-06,,55509.54
4,6_72,es,2012-04-06,,70421.94
2,26_92,es,2012-04-06,,109475.72
1,2_81,es,2012-04-06,,34703.23
2,17_95,es,2012-04-06,,56208.95
3,31_2,es,2012-04-06,,62406.36
6,4_94,es,2012-04-06,,80741.61
3,35_14,es,2012-04-06,,26007.99
5,11_93,es,2012-04-06,,38699.13
7,6_96,es,2012-04-06,,34720.24
2,45_13,es,2012-04-06,,29634.46
6,12_34,es,2012-04-06,,26989.77
2,42_38,es,2012-04-06,,49895.81
3,4_96,es,2012-04-06,,45331.08
1,6_93,es,2012-04-06,,50042.28
6,14_2,es,2012-04-06,,83532.04
3,15_72,es,2012-04-06,,34936.18
4,2_16,es,2012-04-06,,58753.03
6,19_9,es,2012-04-06,,32035.48
6,18_72,es,2012-04-06,,46278.63
4,32_90,es,2012-04-06,,68676.68
1,22_38,es,2012-04-06,,89193.08
7,9_38,es,2012-04-06,,88582.77
3,16_72,es,2012-04-06,,24628.95
2,10_72,es,2012-04-06,,114641.62
1,1_1,es,2012-04-06,,57592.12
7,31_46,es,2012-04-06,,26379.66
2,36_95,es,2012-04-06,,38247.02
1,10_40,es,2012-04-06,,109000.47
5,30_92,es,2012-04-06,,54216.81
6,11_46,es,2012-04-06,,31714.87
5,41_91,es,2012-04-06,,58766.33
4,4_9,es,2012-04-06,,53068.75
1,2_2,es,2012-04-06,,70382.23
4,32_95,es,2012-04-06,,86207.18
6,30_95,es,2012-04-06,,46372.19
6,26_4,es,2012-04-06,,25817.04
2,16_38,es,2012-04-06,,57869.1
3,11_95,es,2012-04-06,,87376.9
7,22_9,es,2012-04-06,,28492.39
6,11_92,es,2012-04-06,,88113.75
7,11_74,es,2012-04-06,,23274.58
5,11_13,es,2012-04-06,,46057.59
3,12_40,es,2012-04-06,,54114.85
7,7_40,es,2012-04-06,,36855.39
4,41_40,es,2012-04-06,,62066.14
5,43_38,es,2012-04-06,,67738.7
3,10_23,es,2012-04-06,,79275.71
4,20_92,es,2012-04-06,,209579.58
6,28_91,es,2012-04-06,,83932.05
3,17_4,es,2012-04-06,,25832.21
7,18_74,es,2012-04-06,,20487.83
6,19_23,es,2012-04-06,,27145.64
5,13_4,es,2012-04-06,,45776.42
2,13_91,es,2012-04-06,,88118.94
4,23_40,es,2012-04-06,,62664.76
5,32_92,es,2012-04-06,,112483.43
3,6_38,es,2012-04-06,,79062.76
1,12_8,es,2012-04-06,,44751.93
5,10_16,es,2012-04-06,,47202.99
3,14_91,es,2012-04-06,,106335.04
7,20_91,es,2012-04-06,,90366.66
1,27_80,es,2012-04-06,,25854.26
4,22_40,es,2012-04-06,,59251.64
1,20_9,es,2012-04-06,,56275.87
3,14_1,es,2012-04-06,,156677
1,30_91,es,2012-04-06,,32203.31
3,38_38,es,2012-04-06,,89879.86
4,13_23,es,2012-04-06,,31024.39
5,1_38,es,2012-04-06,,98092.62
5,11_7,es,2012-04-06,,40879.34
4,10_38,es,2012-04-06,,92022.89
6,23_92,es,2012-04-06,,80479.9
2,21_72,es,2012-04-06,,36811.94
7,20_90,es,2012-04-06,,121304.86
5,2_87,es,2012-04-06,,26854.57
5,3_72,es,2012-04-06,,29468.66
4,4_95,es,2012-04-06,,173008.96
6,24_87,es,2012-04-06,,28813.77
5,23_22,es,2012-04-06,,21412.76
6,37_95,es,2012-04-06,,54686.45
3,34_91,es,2012-04-06,,39153.44
4,4_8,es,2012-04-06,,66790.02
4,16_95,es,2012-04-06,,26601.76
5,10_34,es,2012-04-06,,56824.46
5,44_94,es,2012-04-06,,22146.54
3,40_4,es,2012-04-13,,21120.38
3,10_5,es,2012-04-13,,48858.38
7,23_16,es,2012-04-13,,20248.87
5,13_13,es,2012-04-13,,45814.23
3,29_40,es,2012-04-13,,29713.34
2,23_74,es,2012-04-13,,27909.7
5,1_97,es,2012-04-13,,36554.07
3,16_40,es,2012-04-13,,27997.92
5,40_2,es,2012-04-13,,23507.91
2,24_90,es,2012-04-13,,70414.72
7,23_72,es,2012-04-13,,65718.14
5,31_13,es,2012-04-13,,43005.37
6,26_40,es,2012-04-13,,34204.44
6,20_7,es,2012-04-13,,46073.9
4,19_2,es,2012-04-13,,44597.89
6,6_72,es,2012-04-13,,67333.53
4,26_92,es,2012-04-13,,80928.63
7,2_81,es,2012-04-13,,32686.17
4,17_95,es,2012-04-13,,43796.44
3,31_2,es,2012-04-13,,58215.2
6,4_94,es,2012-04-13,,75174.85
7,35_14,es,2012-04-13,,24142.92
2,11_93,es,2012-04-13,,43699.66
1,6_96,es,2012-04-13,,35545.65
5,45_13,es,2012-04-13,,25013.2
5,12_34,es,2012-04-13,,27841.26
7,42_38,es,2012-04-13,,44345.61
4,4_96,es,2012-04-13,,37460.69
5,6_93,es,2012-04-13,,49328.89
2,14_2,es,2012-04-13,,74142.16
1,15_72,es,2012-04-13,,24184.41
5,2_16,es,2012-04-13,,49269.1
1,19_9,es,2012-04-13,,29726.03
6,18_72,es,2012-04-13,,41760.12
7,32_90,es,2012-04-13,,61580.46
2,22_38,es,2012-04-13,,80312.67
5,9_38,es,2012-04-13,,89372.13
7,16_72,es,2012-04-13,,23245.88
7,10_72,es,2012-04-13,,127171.44
6,1_1,es,2012-04-13,,34684.21
3,31_46,es,2012-04-13,,27163.46
1,36_95,es,2012-04-13,,42551.8
7,10_40,es,2012-04-13,,102277.59
2,30_92,es,2012-04-13,,52103.93
3,11_46,es,2012-04-13,,29385.93
6,41_91,es,2012-04-13,,53154.9
3,4_9,es,2012-04-13,,44373.32
1,2_2,es,2012-04-13,,61390.48
5,32_95,es,2012-04-13,,79827.93
7,30_95,es,2012-04-13,,44058.1
7,26_4,es,2012-04-13,,21656.15
3,16_38,es,2012-04-13,,45769.6
5,11_95,es,2012-04-13,,91737.17
2,22_9,es,2012-04-13,,27528.96
2,11_92,es,2012-04-13,,91691.9
5,11_74,es,2012-04-13,,23644.33
5,11_13,es,2012-04-13,,42179.55
3,12_40,es,2012-04-13,,52735.9
4,7_40,es,2012-04-13,,29147.7
7,41_40,es,2012-04-13,,57699.3
5,43_38,es,2012-04-13,,77602.54
5,10_23,es,2012-04-13,,72998.33
1,20_92,es,2012-04-13,,170127.5
5,28_91,es,2012-04-13,,53579.55
3,17_4,es,2012-04-13,,24808.5
3,18_74,es,2012-04-13,,17964.25
1,19_23,es,2012-04-13,,23186.2
3,13_4,es,2012-04-13,,43614.77
4,13_91,es,2012-04-13,,80651.48
3,23_40,es,2012-04-13,,58416.64
5,32_92,es,2012-04-13,,100327.81
4,6_38,es,2012-04-13,,77057.86
1,12_8,es,2012-04-13,,44223.52
2,10_16,es,2012-04-13,,45535.72
2,14_91,es,2012-04-13,,76636.79
4,20_91,es,2012-04-13,,78957.65
6,27_80,es,2012-04-13,,24770.05
5,22_40,es,2012-04-13,,53181.69
1,20_9,es,2012-04-13,,76015.7
1,14_1,es,2012-04-13,,76475.58
6,30_91,es,2012-04-13,,29062.73
2,38_38,es,2012-04-13,,78375.4
6,13_23,es,2012-04-13,,28093.51
7,1_38,es,2012-04-13,,74197.08
2,11_7,es,2012-04-13,,38266.76
4,10_38,es,2012-04-13,,114451.05
3,23_92,es,2012-04-13,,61348.66
2,21_72,es,2012-04-13,,25484.87
6,20_90,es,2012-04-13,,95731.12
2,2_87,es,2012-04-13,,24117.39
2,3_72,es,2012-04-13,,22101.88
3,4_95,es,2012-04-13,,156802.33
6,24_87,es,2012-04-13,,21599.98
1,23_22,es,2012-04-13,,18123.82
3,37_95,es,2012-04-13,,51076.11
5,34_91,es,2012-04-13,,34001.07
4,4_8,es,2012-04-13,,60602.85
4,16_95,es,2012-04-13,,25686.25
1,10_34,es,2012-04-13,,53246.62
6,44_94,es,2012-04-13,,25314.1
1,40_4,es,2012-04-20,,22677.59
7,10_5,es,2012-04-20,,41458.02
1,23_16,es,2012-04-20,,41663.63
5,13_13,es,2012-04-20,,47356.23
6,29_40,es,2012-04-20,,31225.97
4,23_74,es,2012-04-20,,32081.06
4,1_97,es,2012-04-20,,34402.49
4,16_40,es,2012-04-20,,25591.84
4,40_2,es,2012-04-20,,25160.83
5,24_90,es,2012-04-20,,65677.71
2,23_72,es,2012-04-20,,52360.63
1,31_13,es,2012-04-20,,47289.81
3,26_40,es,2012-04-20,,35538.65
1,20_7,es,2012-04-20,,29145.36
6,19_2,es,2012-04-20,,47080.89
2,6_72,es,2012-04-20,,56893.51
2,26_92,es,2012-04-20,,78905.05
1,2_81,es,2012-04-20,,32052.51
5,17_95,es,2012-04-20,,58740.86
4,31_2,es,2012-04-20,,58715.62
2,4_94,es,2012-04-20,,72990.96
6,35_14,es,2012-04-20,,22759.39
6,11_93,es,2012-04-20,,32989.51
2,6_96,es,2012-04-20,,29365.88
5,45_13,es,2012-04-20,,27125.45
6,12_34,es,2012-04-20,,26087.08
5,42_38,es,2012-04-20,,43806.42
1,4_96,es,2012-04-20,,40347.21
3,6_93,es,2012-04-20,,38319.71
6,14_2,es,2012-04-20,,76266.11
6,15_72,es,2012-04-20,,24176.25
1,2_16,es,2012-04-20,,43658.78
1,19_9,es,2012-04-20,,26615.69
7,18_72,es,2012-04-20,,37668.56
6,32_90,es,2012-04-20,,61281.8
4,22_38,es,2012-04-20,,75721.73
6,9_38,es,2012-04-20,,78749.54
3,16_72,es,2012-04-20,,24681.42
7,10_72,es,2012-04-20,,110064.48
2,1_1,es,2012-04-20,,16976.19
3,31_46,es,2012-04-20,,26303.46
6,36_95,es,2012-04-20,,36471.35
3,10_40,es,2012-04-20,,102518.6
3,30_92,es,2012-04-20,,54459.86
1,11_46,es,2012-04-20,,27438.92
5,41_91,es,2012-04-20,,52025
6,4_9,es,2012-04-20,,44066.41
5,2_2,es,2012-04-20,,67363.12
6,32_95,es,2012-04-20,,85004.25
4,30_95,es,2012-04-20,,45896.35
1,26_4,es,2012-04-20,,23802.5
6,16_38,es,2012-04-20,,51891.54
3,11_95,es,2012-04-20,,78174.09
4,22_9,es,2012-04-20,,31179.61
2,11_92,es,2012-04-20,,77825.31
4,11_74,es,2012-04-20,,22367.42
1,11_13,es,2012-04-20,,42184
2,12_40,es,2012-04-20,,51628.99
4,7_40,es,2012-04-20,,25078.56
7,41_40,es,2012-04-20,,55740.17
5,43_38,es,2012-04-20,,64235.36
2,10_23,es,2012-04-20,,66703.47
7,20_92,es,2012-04-20,,153580.84
7,28_91,es,2012-04-20,,45570.25
5,17_4,es,2012-04-20,,36595.12
6,18_74,es,2012-04-20,,18237.63
6,19_23,es,2012-04-20,,24288.22
7,13_4,es,2012-04-20,,43543.17
4,13_91,es,2012-04-20,,86477.42
4,23_40,es,2012-04-20,,62644.17
4,32_92,es,2012-04-20,,101439.83
3,6_38,es,2012-04-20,,76366.3
4,12_8,es,2012-04-20,,43269.31
4,10_16,es,2012-04-20,,42571.38
3,14_91,es,2012-04-20,,85833.13
2,20_91,es,2012-04-20,,73667.94
1,27_80,es,2012-04-20,,24126.87
5,22_40,es,2012-04-20,,60662.33
3,20_9,es,2012-04-20,,54466.12
5,14_1,es,2012-04-20,,18877.13
5,30_91,es,2012-04-20,,32658.38
4,38_38,es,2012-04-20,,57452.96
1,13_23,es,2012-04-20,,28108.35
7,1_38,es,2012-04-20,,74827.84
6,11_7,es,2012-04-20,,26765.69
4,10_38,es,2012-04-20,,111287.62
2,23_92,es,2012-04-20,,60781.29
1,21_72,es,2012-04-20,,31073.09
6,20_90,es,2012-04-20,,89179.82
5,2_87,es,2012-04-20,,22520.29
4,3_72,es,2012-04-20,,32785.91
3,4_95,es,2012-04-20,,164870.89
5,24_87,es,2012-04-20,,22670.38
4,23_22,es,2012-04-20,,17259.57
4,37_95,es,2012-04-20,,53666.64
3,34_91,es,2012-04-20,,35788.22
6,4_8,es,2012-04-20,,63907.79
7,16_95,es,2012-04-20,,24990.72
4,10_34,es,2012-04-20,,48449.57
2,44_94,es,2012-04-20,,24511.54
5,40_4,es,2012-04-27,21305.95385,24598.59
3,10_5,es,2012-04-27,32606.49815,34073.11
5,23_16,es,2012-04-27,33992.46618,29562.36
6,13_13,es,2012-04-27,43790.5188,45661.38
5,29_40,es,2012-04-27,27584.94323,29373.74
1,23_74,es,2012-04-27,28931.33053,35026.69
6,1_97,es,2012-04-27,32719.65224,32306.41
3,16_40,es,2012-04-27,23152.0521,23068.85
2,40_2,es,2012-04-27,23523.92171,25123.8
5,24_90,es,2012-04-27,64754.76472,69562.93
5,23_72,es,2012-04-27,54529.92448,60798.94
7,31_13,es,2012-04-27,42059.11168,42723.81
5,26_40,es,2012-04-27,31468.16667,34939.7
2,20_7,es,2012-04-27,48546.4439,31771.96
7,19_2,es,2012-04-27,43707.85228,48717.46
7,6_72,es,2012-04-27,61858.19427,59294.63
1,26_92,es,2012-04-27,74789.38647,79701.22
1,2_81,es,2012-04-27,30487.84112,31047.01
5,17_95,es,2012-04-27,48600.90797,54461.19
4,31_2,es,2012-04-27,56875.08902,56021
6,4_94,es,2012-04-27,66398.81224,73505
4,35_14,es,2012-04-27,21373.82205,21457.13
7,11_93,es,2012-04-27,37484.95584,28974.71
1,6_96,es,2012-04-27,30527.27438,34332.93
5,45_13,es,2012-04-27,25141.52867,26058.61
6,12_34,es,2012-04-27,28204.548,29714.74
6,42_38,es,2012-04-27,46767.55259,43166.29
5,4_96,es,2012-04-27,42498.20868,42190.65
6,6_93,es,2012-04-27,40440.73689,36252.2
7,14_2,es,2012-04-27,73201.4913,73752.17
3,15_72,es,2012-04-27,22833.50335,29529.86
2,2_16,es,2012-04-27,43483.71768,47384.36
1,19_9,es,2012-04-27,30011.22482,23919.65
6,18_72,es,2012-04-27,36316.51261,41594.08
1,32_90,es,2012-04-27,58803.51843,58987.21
3,22_38,es,2012-04-27,75414.833,69403.27
6,9_38,es,2012-04-27,81233.65468,82602.4
5,16_72,es,2012-04-27,26652.61457,18404.96
3,10_72,es,2012-04-27,111683.9419,95980.33
1,1_1,es,2012-04-27,38261.8846,16347.6
4,31_46,es,2012-04-27,26647.84148,26807.18
4,36_95,es,2012-04-27,35152.37645,36036.87
6,10_40,es,2012-04-27,100092.1745,94823.11
5,30_92,es,2012-04-27,50325.99562,52483.27
2,11_46,es,2012-04-27,27870.40654,28642.49
4,41_91,es,2012-04-27,45826.30333,51967.48
1,4_9,es,2012-04-27,42067.98667,42018.09
5,2_2,es,2012-04-27,65071.23565,61562.95
1,32_95,es,2012-04-27,77706.61091,85538.65
5,30_95,es,2012-04-27,43643.59048,46893.9
7,26_4,es,2012-04-27,22499.79821,22693.26
5,16_38,es,2012-04-27,45508.33513,43166.35
7,11_95,es,2012-04-27,83939.54904,75994.73
6,22_9,es,2012-04-27,24178.89236,25582.69
4,11_92,es,2012-04-27,80345.45709,68260.56
6,11_74,es,2012-04-27,20229.75835,17364.02
7,11_13,es,2012-04-27,41269.79355,38300.04
4,12_40,es,2012-04-27,52479.3878,50811.48
2,7_40,es,2012-04-27,23240.06218,23258.5
2,41_40,es,2012-04-27,55273.88194,56473.83
2,43_38,es,2012-04-27,67533.48985,56756.98
7,10_23,es,2012-04-27,70631.06677,65237.08
3,20_92,es,2012-04-27,133396.9287,157177.53
7,28_91,es,2012-04-27,43383.02856,43719.62
1,17_4,es,2012-04-27,22726.57568,24214.44
6,18_74,es,2012-04-27,17961.36313,20240.26
1,19_23,es,2012-04-27,26038.45201,23131.88
5,13_4,es,2012-04-27,41983.54782,41473.05
1,13_91,es,2012-04-27,70608.20876,80370
7,23_40,es,2012-04-27,53500.63763,62082.29
5,32_92,es,2012-04-27,95193.3843,95925.69
2,6_38,es,2012-04-27,84126.47372,73240.54
1,12_8,es,2012-04-27,42315.54214,41766.19
5,10_16,es,2012-04-27,44346.65345,45433.34
6,14_91,es,2012-04-27,66712.13452,82728.69
2,20_91,es,2012-04-27,56627.7315,73588.85
2,27_80,es,2012-04-27,22696.08638,24820.21
5,22_40,es,2012-04-27,51764.70567,56204.02
5,20_9,es,2012-04-27,50732.17715,42083.24
1,14_1,es,2012-04-27,55176.41577,17954.91
3,30_91,es,2012-04-27,28342.00146,31316.34
2,38_38,es,2012-04-27,74347.95771,77359.17
6,13_23,es,2012-04-27,30351.572,33266.47
5,1_38,es,2012-04-27,91669.25552,66399.89
1,11_7,es,2012-04-27,35290.42651,27069.41
7,10_38,es,2012-04-27,97559.54611,87495.58
5,23_92,es,2012-04-27,52498.35381,66991.31
2,21_72,es,2012-04-27,39224.90511,28029.5
6,20_90,es,2012-04-27,82178.93158,91671.88
6,2_87,es,2012-04-27,25643.09425,20174.83
1,3_72,es,2012-04-27,24969.13878,19779.24
1,4_95,es,2012-04-27,148151.5968,156357.63
3,24_87,es,2012-04-27,24084.5677,23382.87
4,23_22,es,2012-04-27,16143.69755,18632.37
1,37_95,es,2012-04-27,50505.26364,55629.16
6,34_91,es,2012-04-27,29539.38674,32818.98
5,4_8,es,2012-04-27,59872.03738,61032.35
5,16_95,es,2012-04-27,24439.69777,22893.95
5,10_34,es,2012-04-27,51482.64752,50607.06
5,44_94,es,2012-04-27,25607.70335,27245.25
3,40_4,es,2012-05-04,27346.95361,25907.6
2,10_5,es,2012-05-04,26671.57087,38292.51
5,23_16,es,2012-05-04,86659.0365,39155.04
3,13_13,es,2012-05-04,48070.78876,46750.53
6,29_40,es,2012-05-04,33139.81988,30683.39
4,23_74,es,2012-05-04,34071.67153,34678.58
6,1_97,es,2012-05-04,39053.22629,37558.68
5,16_40,es,2012-05-04,25699.84432,23370.56
2,40_2,es,2012-05-04,26107.75944,26283
1,24_90,es,2012-05-04,73470.07093,75588.66
6,23_72,es,2012-05-04,58398.73956,56884.11
4,31_13,es,2012-05-04,43348.31871,45162.63
4,26_40,es,2012-05-04,36420.32255,37706.23
4,20_7,es,2012-05-04,34124.82162,37241.14
7,19_2,es,2012-05-04,48404.25507,49805.02
4,6_72,es,2012-05-04,60097.44689,67399
6,26_92,es,2012-05-04,100344.2547,86376.01
4,2_81,es,2012-05-04,32740.54023,32312.66
5,17_95,es,2012-05-04,59975.29587,57307.49
2,31_2,es,2012-05-04,56344.71997,58719.39
1,4_94,es,2012-05-04,73374.26286,76181.57
5,35_14,es,2012-05-04,27380.72555,26710.87
2,11_93,es,2012-05-04,36735.46915,33907.94
2,6_96,es,2012-05-04,28491.82996,31111.4
4,45_13,es,2012-05-04,29002.36746,28288.21
6,12_34,es,2012-05-04,30199.84094,30040.38
1,42_38,es,2012-05-04,52219.51427,58043.77
6,4_96,es,2012-05-04,43720.8696,46069.01
6,6_93,es,2012-05-04,42935.12843,39497.02
6,14_2,es,2012-05-04,76462.83249,78049.84
2,15_72,es,2012-05-04,28695.69507,26818.7
7,2_16,es,2012-05-04,41614.57879,54561.21
2,19_9,es,2012-05-04,31800.07636,36758.48
3,18_72,es,2012-05-04,35553.09142,48936.82
7,32_90,es,2012-05-04,61789.76185,60418.58
3,22_38,es,2012-05-04,88472.22802,100051.87
1,9_38,es,2012-05-04,88355.69681,82463.34
2,16_72,es,2012-05-04,25650.0565,18935.85
3,10_72,es,2012-05-04,115225.9057,97073.98
6,1_1,es,2012-05-04,20700.67209,17147.44
1,31_46,es,2012-05-04,26335.73968,27574.94
5,36_95,es,2012-05-04,38475.19216,37193.6
5,10_40,es,2012-05-04,106359.3175,100777.93
4,30_92,es,2012-05-04,54606.89492,53764.13
7,11_46,es,2012-05-04,27078.81972,30644.15
2,41_91,es,2012-05-04,52912.98445,54084.76
2,4_9,es,2012-05-04,38637.37314,41179.7
3,2_2,es,2012-05-04,66119.23795,67046.93
6,32_95,es,2012-05-04,85393.86217,88364.91
7,30_95,es,2012-05-04,45174.13333,47732.37
5,26_4,es,2012-05-04,25919.19348,25928.99
4,16_38,es,2012-05-04,51973.97487,49713.27
7,11_95,es,2012-05-04,80948.72515,83133.33
6,22_9,es,2012-05-04,29788.25682,25657.35
1,11_92,es,2012-05-04,82435.49228,79266.8
7,11_74,es,2012-05-04,21259.71938,22712.09
3,11_13,es,2012-05-04,42366.91135,44251.3
2,12_40,es,2012-05-04,53399.51016,52033.59
